"lemma_id","lemma","jp_pron","kr_pron","kr_mean","level","en_mean"
31596,日向ぼっこ,ひなたぼっこ,히나타봇코,햇볕쬐기,N3,basking in the sun
26142,冬眠,とうみん,토우민,동면,N1,hibernation
33925,平和,へいわ,헤이와,평화,N4,peace; harmony
10522,くるくる,くるくる,쿠루쿠루,돌돌,N1,Whirling; round and round
2381,犬,いぬ,이누,개,N5,Dog
793,圧倒,あっとう,앗토우,압도,N4,Overwhelming; overpowering
7718,勘違い,かんちがい,칸치가이,착각,N2,Misunderstanding; misconception
13864,囀り,さえずり,사에즈리,지저귐,N2,Twittering; chirping
33091,振り,ぶり,부리,"모양, 태도",N3,appearance; manner; swing
5873,飼い主,かいぬし,카이누시,사육하는 주인,N2,(Pet) owner
33029,麓,ふもと,후모토,기슭,N2,foot (of a mountain)
30046,撥ねる,はねる,하네루,튕기다,N1,To splash / to hit (by a car)
27020,洞窟,どうくつ,도우쿠츠,동굴,N2,"cave, cavern"
6646,片付け,かたずけ,카타즈케,정리정돈,N3,Tidying up; finishing
26752,鳥,とり,토리,새,N5,bird
18936,水族,すいぞく,스이조쿠,수족,N2,aquatic animals
68285,猛火,もうか,모카,맹화(거센 불),N1,Raging fire
172777,乳搾り,ちちしぼり,치치시보리,착유(젖 짜기),N1,Milking
63365,ぱくぱく,ぱくぱく,파쿠파쿠,뻐끔뻐끔,N5,Gaping; eating heartily
23257,駄目,だめ,다메,공배(안되는 것),N4,"no good, useless, impossible"
23141,打者,だしゃ,다샤,타자,N1,"batter, hitter"
21535,象,ぞ,조,코끼리,N4,elephant
21736,体験,たいけん,타이켄,체험,N4,experience (personal)
5312,泳ぐ,およぐ,오요구,헤엄치다,N5,To swim
21425,素朴,そぼく,소보쿠,소박,N3,"simple, rustic, artless"
15734,縞,しま,시마,"명주,줄",N2,Stripe; bar; streak
15556,質問,しつもん,시츠몬,질문,N5,Question
14463,猿,さる,사루,원숭이,N4,Monkey
34011,変化,へんか,헨카,변화,N5,change; transformation; variation
10949,警視,けいし,케이시,경시,N1,Police Superintendent
957,危ない,あぶない,아부나이,위험한,N4,Dangerous; critical; watch out!
9180,驚愕,きょうがく,쿄우가쿠,경악,N1,Astonishment; shock
35919,窓辺,まどべ,마도베,창가,N3,by the window
90742,飛び移る,とびうつる,토비우츠루,뛰어다니다,N2,To hop/jump across
40315,領有,りょうゆう,료우유우,영유,N1,possession (of land)
84133,ウマ,うま,우마,말,N1,Horse
38939,緩み,ゆるみ,유루미,느슨함,N1,slack; looseness
49365,寒波,かんぱ,칸파,한파,N1,cold wave
34606,保管,ほかん,호칸,보관,N3,storage; custody; keeping
35378,まあ,まあ,마아,뭐,N2,well; I guess; oh my (exclamation)
8656,記帳,きちょう,키쵸우,기장 (장부에 적음),N1,Bookkeeping; entry; signing (a register)
11999,光景,こうけい,코우케이,광경,N3,Scene; sight; view
32591,吹く,ふく,후쿠,불다,N4,to blow (wind)
32707,梟,ふくろう,후쿠로우,부엉이,N2,owl
7362,可愛い,かわいい,카와이이,귀엽다,N5,Cute; adorable; lovely
24556,作り出す,つくりだす,츠쿠리다스,만들어내다,N1,"to create, to manufacture, to invent"
33191,触れ合う,ふれあう,후레아우,교감하다,N1,to come into contact with; to touch
121,愛犬,あいけん,아이켄,애견,N1,Pet dog; beloved dog
7720,官庁,かんちょう,칸쵸우,관청,N2,Government office; authorities
23298,弾丸,だんがん,단간,탄환,N1,"bullet, projectile"
38314,野生,やせい,야세이,야생,N2,wild; growing wild
29147,長閑,のどか,노도카,한가로운,N2,Tranquil / calm / peaceful
28836,鼠取り,ねずみとり,네즈미토리,쥐덫,N1,Mousetrap / speed trap
7727,缶詰め,かんずめ,칸즈메,통조림,N3,Canned food; being cooped up
29955,鳩,はと,하토,비둘기,N3,Pigeon / dove
28642,人間,にんげん,닌겐,인간,N5,"human being, person, mankind"
5299,親子,おやこ,오야코,부모자식,N2,Parent and child
25526,出会う,であう,데아우,만나다,N4,"to meet, to encounter"
5631,海域,かいいき,카이이키,해역,N1,Area of ocean; maritime zone
2731,鸚哥,いんこ,인코,잉꼬,N1,Parakeet; parrot
26775,鳥籠,とりかご,토리카고,새집,N1,birdcage
3380,海,うみ,우미,바다,N5,Sea; ocean
199731,横歩き,よこあるき,요코아루키,횡보하다,N2,Walking sideways
24859,連れる,つれる,츠레루,데리다,N4,to take (someone) along
21368,外側,そとがわ,소토가와,바깥쪽,N2,"exterior, outside"
16905,書簡,しょかん,쇼칸,"서간, 편지",N1,"letter, epistle"
87600,丸投げ,まるなげ,마루나게,"위임,재하청",N1,Dumping work on someone; outsourcing entirely
16352,出港,しゅっこう,슛코우,출항,N1,departure from port
15017,潮,しお,시오,바다,N3,Tide; current; sea water
13150,今回,こんかい,콘카이,이번,N5,This time
2613,色,いろ(しょく),이로(쇼쿠),색,N5,Color; complexion; sensual pleasure
13635,犀,さい,사이,코뿔소,N1,Rhinoceros
34597,吠える,ほえる,호에루,짖다,N4,to bark; to howl; to bellow
10149,鯨,くじら,쿠지라,고래,N4,Whale
10252,くっ付く,ぐっつく,굿츠쿠,달라붙다,N2,To stick; to adhere; to be close
10196,口,くち,쿠치,입,N5,Mouth; opening
44424,壮観,そうかん,소우칸,장관,N2,spectacular sight; grandeur
70647,守宮,やもり,야모리,"도마뱀붙이,수궁",N1,Gecko
39378,よちよち,よちよち,요치요치,아장아장,N3,totteringly (toddler's walk)
35955,真似,まね,마네,흉내,N3,imitation; mimicry
49410,丸薬,がんやく,간야쿠,환약,N1,pill; tablet
51318,刑期,けいき,케이키,형기,N1,term of imprisonment
37189,無闇,むやみ,무야미,함부로,N1,thoughtless; excessive; random
37383,恵み,めぐみ,메구미,은혜,N2,blessing; grace; mercy
37458,めでたい,めでたい,메데타이,경사스럽다,N2,happy; auspicious; joyous
33324,武器,ぶき,부키,무기,N1,weapon; arms
7151,亀,かめ,카메,거북이,N2,Turtle; tortoise
32288,不,"ふ,ぶ","후,부","불,부",N5,un-; non-; negative (prefix)
7746,感度,かんど,칸도,감도,N1,Sensitivity; receptivity
7741,カントウ,かんとう,칸토우,관동,N2,Kanto (region)
33354,豚,ぶた,부타,돼지,N2,pig
12854,異なる,ことなる,코토나루,상이하다,N4,To differ; to vary
7792,幹部,かんぶ,칸부,간부,N1,Management; executive; staff
33854,平原,へいげん,헤이겐,평원,N1,plain; plateau
31157,光る,ひかる,히카루,빛나다,N5,to shine; to glitter; to be bright
191652,巣作り,すずくり,스즈쿠리,둥지짓기,N1,Nesting / Nest building
30632,馬車,ばしゃ,바샤,마차,N2,horse-drawn carriage
28630,鶏,にわとり,니와토리,닭,N2,"chicken, domestic fowl"
28906,眠る,ねむる,네무루,잠들다,N5,To sleep
29043,農場,のうじょう,노우죠우,농장,N1,Farm / plantation
6186,隠す,かくす,카쿠스,숨겨두다,N4,To hide; to conceal
29982,放し飼い,はなしがい,하나시가이,방목,N1,Free-range
27021,道具,どうぐ,도우구,도구,N3,"tool, implement, instrument"
25418,テンジン,てんじん,텐진,천신,N3,Tianjin (place name)
23984,調教,ちょうきょう,쵸우쿄우,조련,N1,training (animals)
34665,欲しい,ほしい,호시이,갖고싶은,N5,wanted; desired
17682,字,じ,지,글자,N4,"character, letter, handwriting"
8778,牙,きば,키바,송곳니,N4,Tusk; fang
6651,象る,かたどる,카타도루,본뜨다,N1,To model after; to symbolize
23524,知識,じしき,지시키,지식,N3,"knowledge, information"
1357,安心,あんしん,안신,안심,N5,Relief; peace of mind
14978,飼育,しいく,시이쿠,사육,N1,Breeding; raising (animals)
23655,着実,しゃくじつ,샤쿠지츠,착실,N1,"steady, sound, trustworthy"
21702,対岸,たいがん,타이간,맞은편,N2,opposite shore
4543,狼,おおかみ,오오카미,늑대,N2,Wolf
41289,渡り鳥,わたりどり,와타리도리,철새,N3,migratory bird
10383,組む,くむ,쿠무,"엇걸다, 끼다",N4,To cross (legs); to partner with; to assemble
3538,鱗,うろこ,우로코,비늘,N3,Scale (of a fish/snake)
39976,栗鼠,りす,리스,다람쥐,N1,squirrel
1616,威嚇,いかく,이카쿠,위협,N2,Threat; intimidation
15739,縞馬,しまうま,시마우마,얼룩말,N1,Zebra
13759,再送,さいそう,사이소우,재전송,N1,Resending
930,家鴨,あひる,아히루,집오리,N2,Duck (domestic)
9347,強力,きょうりょく,쿄우료쿠,강력,N2,Powerful; strong
8821,気味,ぎみ,기미,기분,N3,Sensation; feeling; tendency (suffix)
36437,水切り,みずきり,미즈키리,물수제비,N1,draining water; skimming stones
40229,良家,りょうけ,료우케,양가,N1,good family
66549,編隊,へんたい,헨타이,편대,N1,Formation (planes/ships)
141011,母犬,ははいぬ,하하이누,어미 개,N1,Mother dog
39468,読み込む,よみこみ,요미코미,상세히 읽다,N1,to read in (data); to understand deeply
35775,町並み,まちなみ,마치나미,거리,N3,townscape; row of houses
70774,丸太,まるた,마루타,통나무,N2,Log; beam
34417,包含,ほうがん,호우간,포함,N1,inclusion; comprehension; implication
7807,勘弁,かんべん,칸벤,용서,N1,Forgiveness; tolerance; putting up with
6857,角,かど,카도,"모퉁이, 뿔",N4,Corner; angle; edge
5969,帰り,かえり,카에리,돌아올 때,N5,Return; going home
32132,瓶,びん,빈,병,N3,bottle; jar; vial
33431,部門,ぶもん,부몬,부문,N2,department; division; category
3264,訴える,うったえる,웃타에루,"고소하다, 호소하다",N3,To sue; to complain of; to appeal to
92498,泣き止む,なきやむ,나키야무,울음을 그치다,N3,To stop crying
10187,下す,くだす,쿠다스,내리다,N3,To let down; to pass judgment; to have diarrhea
33031,増やす,ふやす,후야스,증가시키다,N5,to increase; to add to
33047,扶養,ふよう,후요우,부양,N1,support; maintenance (of family)
28806,猫,ねこ,네코,고양아,N5,Cat
27908,七,しち,시치,칠,N5,seven
25624,出来る,できる,데끼루,할 수 있다,N6,"to be able to, to be made"
4396,追う,おう,오우,쫒다,N5,To chase; to pursue; to follow
5092,大人しい,おとなしい,오토나시이,얌전하다,N1,Quiet; gentle; well-behaved
3384,海沿い,うみぞい,우미조이,해안가,N1,Along the coast
25110,てきぱき,てきぱき,테키파키,시원시원,N1,"briskly, promptly"
2678,岩場,いわば,이와바,바위터,N1,Rocky area; crag
34780,哺乳,ほにゅう,호뉴우,포유,N2,lactation; suckling
24322,つ,つ,츠,"개, 번째",N5,"(particle), counter for things"
368,崇める,あがめる,아가메루,숭상하다,N1,To revere; to worship; to adore
12943,瘤,こぶ,코부,혹,N4,Bump; lump; swelling
23453,地学,ちがく,치가쿠,지학,N1,"earth science, geosciences"
1653,行き,いき(ゆき),이키(유키),갈 때,N4,Going; bound for (suffix)
22193,蓄える,たくわえる,타쿠와에루,저장하다,N2,"to store, to save up, to grow (beard)"
67561,むかむか,むかむか,무카무카,부글부글,N4,Feeling sick; nauseated; angry
17418,神聖,しんせい,신세이,신성,N2,"sacred, holy"
39682,駱駝,らくだ,라쿠다,낙타,N1,camel
21837,堆積,たいせき,타이세키,퇴적,N1,"accumulation, pile, deposit"
19491,すやすや,すやすや,스야스야,새근새근,N1,sleeping peacefully (sound)
11917,高価,こうか,코우카,고가,N4,Expensive; high-priced
11815,子犬,こいぬ,코이누,강아지,N3,Puppy
15396,下,した,시타,아래,N5,Below; down; under
13034,込める,こめる,코메루,담다,N4,To include; to put into; to load (a gun)
48881,火成,かせい,카세이,화성,N1,igneous (rock)
65089,ぶかぶか,ぶかぶか,부카부카,헐렁헐렁,N2,Baggy; too big (clothes)
8678,きっちり,かっちり,킷치리,꼭 맞는 모양,N3,Exactly; tightly; precisely
42415,川獺,かわうそ,카와우소,수달,N1,otter
40063,離乳,りにゅう,리뉴우,이유,N1,weaning
36989,無,"ぶ,む","부,무",무,N5,non- (prefix)
36641,密猟,みつりょう,미츠료우,밀렵,N1,poaching
69834,猟師,りょうし,료우시,사냥꾼,N2,Hunter
145614,白化,はっか,핫카,백화,N1,Whitening; bleaching
56798,すばしこい,すばしこい,스바시코이,날쌔다,N1,Nimble; smart; quick
59301,多才,たさい,타사이,다재,N1,Multi-talented
41369,割る,わう,와우,깨다,N3,to divide; to break; to crack
177087,おしゃぶり,おしゃぶり,오샤부리,쪽쪽이,N1,Pacifier; teething ring
33008,踏み出す,ふみだす,후미다스,내딛다,N3,to step forward; to start out
9880,ぎゅっ,ぎゅっ,귯,꽉,N1,Tightly; firmly (squeeze)
33056,フライパン,フライパン,후라이판,프라이팬,N5,frying pan
16239,主眼,しゅがん,슈간,주안점,N1,"main point, primary object"
33449,ぶら下げる,ぶらさげる,부라사게루,"매달다,  늘어뜨리다.",N2,to hang; to suspend; to dangle
1366,安全,あんぜん,안젠,안전,N5,Safety; security
93175,取り合い,とりあい,토리아이,서로 가지려하다,N1,Scramble; struggle for
7346,辛うじて,かろうじて,카로우지테,간신히,N2,Barely; narrowly; with difficulty
12752,答える,こたえる,코타에루,대답하다,N4,To answer; to reply
38558,和らげる,やわらげる,야와라게루,누그러뜨리다,N2,to soften; to alleviate; to moderate
8255,期,き,키,시기,N4,Period; term; stage
31383,密か,ひそか,히소카,몰래 함,N2,secret; private; stealthy
38915,揺らぐ,ゆらぐ,유라구,흔들리다,N2,to shake; to waver; to swing
34366,保育,ほいく,호이쿠,보육,N2,nursing; childcare; upbringing
5665,開眼,かいがん,카이간,"개안, 깨달음",N1,Enlightenment; opening one's eyes (to truth)
3527,嬉しい,うれしい,우레시이,기쁘다,N5,Happy; glad; delightful
36690,見なす,みなす,미나스,"보다, 간주하다",N2,to consider as; to regard
31856,昼寝,ひるね,히루네,낮잠,N3,siesta; nap
22319,称える,たたえる,타타에루,칭송하다,N2,"to praise, to admire, to extol"
29988,放す,はなす,하나스,풀어놓다,N3,To release / to let go
24747,積み上げる,つみあげる,츠미아게루,쌓아올리다,N2,"to pile up, to accumulate"
993,甘える,あまえる,아마에루,응석부리다,N2,To behave like a spoiled child; to depend on
39123,幼稚,ようち,요우치,유치,N3,childish; infantile
26984,同意,どうい,도우이,동의,N2,"agreement, consent, approval"
39371,涎掛け,よだれかけ,요다레카케,턱받이,N1,bib
21825,体制,たいせい,타이세이,체제,N3,"system, structure, establishment"
26645,友,とも,토모,친구,N3,"friend, companion"
11098,消す,けす,케수,지우다,N4,To erase; to turn off; to extinguish
37690,沐浴,もくよく,모쿠요쿠,목욕,N1,bathing; ablution
26382,閉ざす,とざす,토자스,"닫다, 잠그다",N3,"to shut, to close, to lock"
19330,素直,すなお,스나오,솔직,N3,"obedient, honest, frank"
37151,夢中,むちゅう,무츄우,푹 빠져있는,N3,absorbed; obsessed; dazed
19069,隙,すき,스키,틈,N3,"gap, opening, crack, vulnerability"
52268,健診,けんしん,켄신,검진,N2,medical checkup
38564,やんちゃ,やんちゃ,얀챠,"응석,개구쟁이",N1,mischievous; naughty
49418,眼力,がんりき,간리키,"안목,안력",N1,insight; power of observation
53722,五感,ごかん,고칸,오감,N1,the five senses
39265,よし,よし,요시,"좋아, 됐다",N1,all right; good; okay
36632,見詰める,みつめる,미츠메루,지켜보다,N4,to stare at; to gaze
39950,利口,りこう,리코우,영리한,N3,clever; smart; well-behaved
99286,肉類,にくるい,니쿠루이,육류,N1,Meats
102906,老僧,ろうそう,로우소우,노승,N1,Old monk
33403,ぶつかる,ぶつかる,부츠카루,부딪히다,N3,to collide; to bump into; to clash
7459,感,かん,칸,감,N5,Feeling; sensation; emotion
7837,寛容,かんよう,칸요우,관용,N2,Tolerance; generosity
33491,武力,ぶりょく,부료쿠,무력. 병력,N1,military power; force of arms
33471,振り,ぶり,부리,꼴,N5,appearance; manner; (counter for swords)
14076,叫ぶ,さけぶ,사케부,외치다,N2,To shout; to cry out
8229,元来,がんらい,간라이,원래,N1,Originally; essentially
7844,観覧,かんらん,칸란,관람,N2,Viewing; inspection; sightseeing
